"Total";"Ano_CS";"X";"Y";"tmean";"tmax";"tmin";"tseas";"pr";"prseas";"elev";"slope";"linear_infrastr";"forest";"water";"shrub";"bare";"for_shr_bare";"settle_med";"settle_low";"for_shr_grass";"for_shr_crop";"for_shr_agric";"mosaic_low";"settle_high";"crop_med";"grass_low";"crop_high";"grass_med";"grass_high";"mosaic_med";"ext_perm_crop";"crop_low";"int_perm_crop";"mosaic_high";"geometry"
20;2016;-6,94116028738664;37,2928764872245;0,325262957654975;0,646741359034413;0,317026113926385;0,173209960882546;0,406024302706348;1,24354207133961;-1,39714742994947;-0,518009872897418;0,838784545349604;0,332197771844213;0,0691464874320965;0,1648098701777;0,00653715127520486;0,00359082957370408;0,0191510910597551;0,0157444065923948;0,0225577755271154;0,0244912991437253;0,0609520301997974;0,00395911978639168;0,0116011416996593;0,0727373170058006;0,0304760150998987;0,00920725531718995;0;0;0;0,0607678850934536;0,0334223368013995;0,0586502163705;0;c(-6.94116028738664, 37.2928764872245)
4;2016;-6,76587364771462;37,3725714733158;0,302184935400596;0,598980422145323;0,30229395115701;0,263144344314302;0,465741666283855;1,24043067899039;-1,32731448352332;-0,467769620849013;0,841836123692099;0,358378536871426;0,0757220348922445;0,145653130039584;0,00652397009236182;0,00307872745931682;0,0217710013194546;0,0137076674974344;0,0207447588330157;0,0216243952499633;0,0469872452719543;0,00425157601524703;0,012974637149978;0,0747690954405512;0,0296877290719836;0,0163465767482774;0;0;0,000219909104236915;0,0585691247617651;0,0266090016126668;0,0623808825685383;0;c(-6.76587364771462, 37.3725714733158)
23;2016;-6,76642990923489;37,2943660222302;0,344950836713732;0,659015719009835;0,334844290025158;0,21622806347278;0,412534135733319;1,2585410718628;-1,4054068950882;-0,534954042719459;0,825081606553943;0,316651939914853;0,10330146999759;0,142019439312395;0,0080327737167644;0,004739336492891;0,0235360269901197;0,0134147321069965;0,0204032452405816;0,0228934050927785;0,0418507510643425;0,00457868101855571;0,0138163707928348;0,07807856052695;0,0298015904891959;0,0205639007149169;0;0;0,000240983211502932;0,0617720298819182;0,0291589685918548;0,0651457948429593;0;c(-6.76642990923489, 37.2943660222302)
8;2016;-6,85502959713367;37,3077486292214;0,32838093541023;0,643490889063219;0,320925354938041;0,203270389421338;0,420052093538924;1,24853335960807;-1,38777994631442;-0,50742204339466;0,827534287460304;0,333641637938283;0,0766837635583957;0,159421508450349;0,00765155974102413;0,00369965525939628;0,0199276885562936;0,014294122593122;0,0212730177415286;0,0236273438156899;0,0497771798536955;0,00462456907424535;0,0122761288152695;0,0758429328176238;0,0311948204826368;0,0158076179265114;0;0;8,40830740771883e-05;0,0570924072984108;0,0305221558900193;0,0625578071134281;0;c(-6.85502959713367, 37.3077486292214)
2;2016;-6,85566598707938;37,3083820139091;0,328282106669981;0,643399337517631;0,320906362684257;0,202902462624673;0,4196021602489;1,24835420447783;-1,38785867395398;-0,507008479062368;0,826436535292968;0,333753996298166;0,0768130573784284;0,159515396264513;0,00757193336698637;0,00361770149756015;0,0199394245330641;0,0143025408043076;0,0212855460205284;0,0236412586235908;0,0497223624432105;0,00462729261315834;0,0122833585731112;0,0758034662628302;0,0312131919905771;0,0157327948847383;0;0;8,41325929665152e-05;0,0571260306242638;0,030540131246845;0,0624263839811543;0;c(-6.85566598707938, 37.3083820139091)
14;2016;-6,83616727233848;37,3823865210342;0,286964390916452;0,583630261660717;0,290336351111652;0,251513965917996;0,472427391695224;1,23221299750527;-1,31299625396725;-0,446782039711083;0,830369150577926;0,37555841599152;0,0607253729083062;0,15151056258045;0,00530021958052548;0,00280154463542061;0,0193079427576285;0,0137805709093662;0,0212008783221019;0,0221094873930491;0,0558794578632543;0,00393730597410464;0,0114333308094192;0,0704172029984099;0,0293783599606269;0,0135534186416294;0;0;0;0,0545165442568335;0,0276368592413114;0,060952525176043;0;c(-6.83616727233848, 37.3823865210342)
6;2016;-6,82397983993461;37,3847853206483;0,287337338511672;0,58323900063653;0,290653846453285;0,255532705177219;0,474032416039702;1,23292710031442;-1,31156650560517;-0,448170674157458;0,835358815289763;0,374709193245779;0,0615384615384615;0,150243902439024;0,00525328330206379;0,00285178236397749;0,0195121951219512;0,0139587242026266;0,0211632270168856;0,0219887429643527;0,0547091932457786;0,00412757973733583;0,0115572232645403;0,0711444652908068;0,0299437148217636;0,0135084427767355;0;0;7,5046904315197e-05;0,0550093808630394;0,0272420262664165;0,0614634146341463;0;c(-6.82397983993461, 37.3847853206483)
10;2016;-6,67983254774884;37,3614605420003;0,326230651873454;0,617151934218539;0,326285877837663;0,287672838454708;0,456390502810087;1,24843067592806;-1,35140320764701;-0,49416013226447;0,874043296294201;0,337859309547884;0,0986566517405749;0,1315903510039;0,00765564061822909;0,00404448938321537;0,0277336414849054;0,0143723819153546;0,0179113101256681;0,0215224613606818;0,0385670951899466;0,00433338148201647;0,0181279791997689;0,0809620106890077;0,0260725119167991;0,0225335837064856;0;0;0,000216669074100823;0,0595117723530261;0,0264336270403004;0,0618951321681352;0;c(-6.67983254774884, 37.3614605420003)
36;2016;-6,67857518015421;37,3623280377042;0,326048525813933;0,616706292587024;0,326222600945191;0,28850143839912;0,456728697716253;1,2483029427778;-1,35080135739785;-0,493228200329389;0,87421677721695;0,338239538239538;0,0985569985569986;0,131529581529582;0,00764790764790765;0,00396825396825397;0,0277056277056277;0,0143578643578644;0,0178932178932179;0,0215007215007215;0,0384559884559885;0,00432900432900433;0,0181818181818182;0,080952380952381;0,026046176046176;0,0225108225108225;0;0;0,000216450216450216;0,0595238095238095;0,0264069264069264;0,061976911976912;0;c(-6.67857518015421, 37.3623280377042)
32;2016;-6,67810631303868;37,3599577090503;0,327439449549419;0,61836989638539;0,327425699646961;0,287641995268794;0,455278985802057;1,24861329028206;-1,35316099059543;-0,495290059956062;0,875013916053491;0,337063239965348;0,0996967946866878;0,13131677736067;0,00765232457406873;0,00404273751082876;0,0279382038694773;0,0143661565116951;0,0178313600924054;0,0215131388969102;0,0382616228703436;0,00433150447588796;0,0186254692463182;0,0810713254403696;0,0259890268553278;0,0225238232746174;0;0;0,000216575223794398;0,0594138030609298;0,0264221773029165;0,0617239387814034;0;c(-6.67810631303868, 37.3599577090503)
22;2016;-6,67932756708574;37,3624599644705;0,325840275517941;0,616552779011521;0,326000119827767;0,288323925479317;0,456891727192801;1,24826444738118;-1,35057377490993;-0,493251842466891;0,874380542308369;0,338288353297734;0,0983547409438591;0,131620724491269;0,00764901140135662;0,00396882667051523;0,0277096262086881;0,0144320969836917;0,0178958002597777;0,0215038245057007;0,0386058594313754;0,00432962909510752;0,0181844421994516;0,0808919035935921;0,0260499350555636;0,0225140712945591;0;0;0,000216481454755376;0,0593880790878915;0,0264107374801559;0,061985856544956;0;c(-6.67932756708574, 37.3624599644705)
12;2016;-6,5285449366831;37,2905635004925;0,391458175484557;0,672527745394485;0,39422884888381;0,294834633019027;0,396316288186833;1,25159241962664;-1,44913962526103;-0,565487463065246;0,899762226592201;0,286137826307036;0,132981415865211;0,105575240436763;0,00817123436257141;0,00426639670258153;0,0430978378769253;0,0131607491503362;0,010485212235158;0,0181502639381011;0,0206088654277243;0,00354327861739822;0,031021765854364;0,127558030226336;0,0172102104273628;0,0326126256417673;0;0;0,000216935425554993;0,0559693397931882;0,0251645093643792;0,0640682623472413;0;c(-6.5285449366831, 37.2905635004925)
24;2016;-6,53515115964376;37,3362555909348;0,372727693957249;0,649812995280356;0,376520467655539;0,321111934660512;0,424154870529234;1,24840950462643;-1,40881175063228;-0,534545113524122;0,887089704002612;0,307354172481161;0,126081495953112;0,11066145687971;0,00795422830030701;0,00411666201507117;0,0385849846497349;0,0135361428970137;0,0139547864917667;0,0183505442366732;0,02511861568518;0,00348869662294167;0,0282584426458275;0,108358917108568;0,0195367010884733;0,0310493999441809;0;0;0,0002093217973765;0,055260954507396;0,0245604242255093;0,0635640524699972;0;c(-6.53515115964376, 37.3362555909348)
2;2016;-6,53446561932084;37,3365116488358;0,372885997325699;0,64967815581624;0,37681999519255;0,321778936527872;0,424236171207371;1,24820937310064;-1,40887359985283;-0,534560949784146;0,887598588747657;0,306882365246496;0,126002370824908;0,110452548636776;0,00794923645491946;0,00411407851614253;0,0389791506868419;0,01345791785789;0,0139460288682798;0,0182692978174465;0,0251028519629036;0,00348650721706994;0,0285893591799735;0,108639564883899;0,0195244404155917;0,0310299142319225;0;0;0,000209190433024196;0,0552262743183878;0,0245450108081724;0,0635938916393557;0;c(-6.53446561932084, 37.3365116488358)
2;2016;-6,5389380141659;37,3343428855779;0,373103117961458;0,650875947088016;0,376635847956128;0,318808567675312;0,423077118648148;1,248958650507;-1,41027248499321;-0,535405097877219;0,888287574273614;0,307072829131653;0,126120448179272;0,110924369747899;0,00798319327731092;0,00413165266106443;0,0387955182072829;0,0134453781512605;0,0140056022408964;0,0184873949579832;0,025140056022409;0,00350140056022409;0,0282913165266106;0,107773109243697;0,0196078431372549;0,0310924369747899;0;0;0,000210084033613445;0,0554621848739496;0,0245798319327731;0,063375350140056;0;c(-6.5389380141659, 37.3343428855779)
6;2016;-6,5352799330977;37,3361140881994;0,37270532514845;0,649805872827805;0,376501907888805;0,32100227960058;0,424102948969804;1,24842263275758;-1,40882935442135;-0,534636721405055;0,88741200145201;0,3071608040201;0,126116694584031;0,110692350642099;0,00795644891122278;0,0041178112786153;0,0385957565605807;0,0135399218313791;0,0140284757118928;0,018355667225014;0,0251256281407035;0,00348967057509771;0,0282663316582915;0,108389168062535;0,0195421552205472;0,0310580681183696;0;0;0,000209380234505863;0,0552763819095477;0,0245672808486879;0,0635120044667783;0;c(-6.5352799330977, 37.3361140881994)
2;2016;-6,60305818880993;37,3075521597212;0,371774080038052;0,662384011032596;0,370221786458394;0,281011707441316;0,413163593021284;1,25743451443203;-1,42205533796407;-0,545883665219426;0,873877663645781;0,30775462110612;0,128212681346196;0,117829000662788;0,00832167317180941;0,00434494439944031;0,0351277708225937;0,0129611900729067;0,0150968407099197;0,0199572869872597;0,0258487370203991;0,00301936814198395;0,0257014507695707;0,0977980705501141;0,0217983651226158;0,0318138301789528;0;0;0,000220929376242728;0,0581780690772516;0,0257014507695707;0,0603137197142647;0;c(-6.60305818880993, 37.3075521597212)
8;2016;-6,60457205806426;37,312106778003;0,370211797075935;0,660519044717104;0,368794896222691;0,282745231208307;0,415408261938796;1,25693814385706;-1,41896711648335;-0,543351369348959;0,872849724652415;0,309128325738645;0,127664265765104;0,118844627370278;0,00830515948846097;0,00433632221078936;0,0345435837130678;0,0130824636189916;0,0150668822578274;0,0199911803616052;0,0263119212112303;0,00293987946494194;0,0254299573717478;0,0966485374099662;0,0219021020138174;0,0316037042481258;0;0;0,000220490959870645;0,0582831103924739;0,025870939291489;0,0598265471115684;0;c(-6.60457205806426, 37.312106778003)
13;2016;-6,59703951535889;37,3084303484823;0,372949220504909;0,662453039044654;0,371862010159027;0,283672188056084;0,412821254222402;1,25684263407146;-1,42299083615224;-0,546365427172626;0,880024110224708;0,307122423531138;0,128218293845815;0,116848822709602;0,00828871121543314;0,00432773417442969;0,036235604782513;0,0129832025232891;0,0147436367637351;0,020024939485073;0,0255262964864667;0,00308075992078046;0,0266265678867454;0,0989510745984009;0,021491968018778;0,0319078706080833;0;0;0,000220054280055747;0,0575075185212352;0,0255996479131519;0,0602948727352747;0;c(-6.59703951535889, 37.3084303484823)
4;2016;-6,55326911614793;37,3913959359358;0,340717694218099;0,611732466703722;0,34722637874701;0,351069191327346;0,460126115894334;1,24254020221527;-1,3481767169771;-0,489719063041388;0,880843609929661;0,337871537372784;0,111141066253286;0,115859001145784;0,00754869582799757;0,00370694884410595;0,0347105209948103;0,0144908000269596;0,0157713823549235;0,0183325470108513;0,0304643795915616;0,00310035721507043;0,0262856372582058;0,0919323313338276;0,0215003032958145;0,0254768484194918;0;0;0,000202197209678506;0,0534474624250185;0,0237918716721709;0,0643661117476579;0;c(-6.55326911614793, 37.3913959359358)
18;2016;-6,55798742326249;37,3911330603184;0,340054493744884;0,611692492435278;0,346396122184289;0,349063292445986;0,460136294197219;1,24274239449554;-1,34799022929639;-0,489135053788728;0,881972955738776;0,338890388768898;0,110488660907127;0,1167656587473;0,00755939524838013;0,0037122030237581;0,0344222462203024;0,0144438444924406;0,0157937365010799;0,0184935205183585;0,0303725701943844;0,00303725701943845;0,0263903887688985;0,0911852051835853;0,0216657667386609;0,025445464362851;0;0;0,000202483801295896;0,0531857451403888;0,0239605831533477;0,0639848812095032;0;c(-6.55798742326249, 37.3911330603184)
2;2016;-6,59375988143079;37,4231644844685;0,315081485167033;0,585030912254102;0,323150490155217;0,358074776875595;0,48357192702688;1,23781626317963;-1,30720198692009;-0,453385646896502;0,875133475720505;0,361341746927931;0,094320823646629;0,123679840584523;0,00664231152441049;0,00278977084025241;0,0316838259714381;0,0146795084689472;0,0170043175024909;0,0198605114579874;0,0334108269677848;0,00318830953171704;0,0237130521421455;0,0811690468282962;0,0248422451012953;0,0223845898372634;0;0;0,000199269345732315;0,0532049153105281;0,0239787446031219;0,0619063434075058;0;c(-6.59375988143079, 37.4231644844685)
26;2016;-6,55791941003724;37,3911406665777;0,33997639760748;0,611589285283587;0,34632265328054;0,349175585391192;0,460177708396882;1,24274521965368;-1,34782282470562;-0,489152585833197;0,88199121776576;0,339024225656252;0,110466293272151;0,116742020379243;0,00755786490316486;0,00371145151494703;0,0344152776840543;0,0144409204399757;0,0157905391726837;0,0184897766380997;0,0303664214859302;0,00303664214859302;0,0263850462244416;0,0911667453944261;0,0216613806599636;0,025440313111546;0;0;0,000202442809906202;0,0531749780686956;0,0239557325055672;0,0639719279303597;0;c(-6.55791941003724, 37.3911406665777)
2;2016;-6,3952982047354;37,3988513885838;0,369318794948145;0,620710248658987;0,381621979741631;0,407533656069229;0,448129258890044;1,21974566754609;-1,37024486004099;-0,514068457577202;0,87539492586428;0,313052323733232;0,11443829868396;0,097717591709581;0,00712060525144637;0,00349672579312099;0,0379553690635133;0,0135418653442685;0,0131604043486553;0,0162120923135609;0,0218704304151567;0,00305168796490559;0,0279102295123657;0,128552355521648;0,0163392459787653;0,0287367283361943;0;0;0,000190730497806599;0,0577913408353996;0,0213618157543391;0,0775001589420815;0;c(-6.3952982047354, 37.3988513885838)
10;2016;-6,38966745983437;37,4104058301533;0,36581933310199;0,615250133508115;0,378550648209274;0,417462619442191;0,452898522506222;1,21766152514081;-1,36047468649093;-0,507920106132569;0,87133926647392;0,318067279828651;0,112951996976187;0,0981479148292806;0,00711855864936374;0,00333879299483432;0,0375456721683256;0,013229179790853;0,0134181680735794;0,0161899962202343;0,0217336525135442;0,00302381252362354;0,0275292931838226;0,126370165049767;0,0167569610684138;0,0284112385032128;0;0;0,000188988282726471;0,0579564067027844;0,0212296837596069;0,0767922388811894;0;c(-6.38966745983437, 37.4104058301533)
6;2016;-6,42840344669407;37,3869875390297;0,367209537189652;0,623438739828831;0,378333653082135;0,389445182444108;0,446310260813124;1,22704304699451;-1,37461198988802;-0,517536782944067;0,872788269731814;0,315047224738;0,115150731013068;0,101306766722733;0,00737482209858973;0,00362271962737741;0,0375857161340406;0,0140380385560875;0,0128089015396558;0,0169491525423729;0,0234182947341183;0,00316987967395523;0,0276879285806702;0,12246086168974;0,0165610040108682;0,0291758312847716;0;0;0,000194074265752361;0,0562815370681848;0,0218010091861819;0,0753655065338336;0;c(-6.42840344669407, 37.3869875390297)
2;2016;-6,40147580450529;37,4211012704995;0,358827652433595;0,608278924052103;0,37156221080092;0,420979803806717;0,459720632536734;1,21951632424929;-1,34802748212547;-0,497321200264427;0,869356955247818;0,326080120747123;0,110621973460789;0,100496824099113;0,00691780391170367;0,00314445632350167;0,0369159172379096;0,0135211621910572;0,0141500534557575;0,0164769511351487;0,022702974655682;0,0030186780705616;0,0268536570027042;0,118734670775423;0,0171687315263191;0,0274825482674046;0;0;0,0001886673794101;0,0575435507200805;0,0215080812527514;0,0764731777875605;0;c(-6.40147580450529, 37.4211012704995)
12;2016;-6,40070162492778;37,4215978857513;0,358840139190493;0,60814023312319;0,371608727133079;0,4216355226386;0,459897562425193;1,21930027641721;-1,34774799291474;-0,49691539231227;0,869721018854181;0,326334318224681;0,110517382284529;0,100333186647388;0,00685232916326146;0,00314327025837682;0,0369019928333438;0,0135160621110203;0,0141447161626957;0,0164707361538945;0,0226315458603131;0,00301753944804174;0,026843528006538;0,118941346576979;0,0171622556107374;0,0274093166530458;0;0;0,000188596215502609;0,0577104419437983;0,0214999685672974;0,0763814672785566;0;c(-6.40070162492778, 37.4215978857513)
2;2016;-6,36628426335374;37,4484010474545;0,352642671352364;0,594835402022423;0,367148350736284;0,451497306548279;0,46878987723275;1,21063379218979;-1,32544632216742;-0,473812746494597;0,867814632828958;0,340783495026403;0,103094682549429;0,0979368783003807;0,0060788407220926;0,00245609726145155;0,0362274346064104;0,0139383519587376;0,0143681689794916;0,0160260346309714;0,0211838388800196;0,00282451185066929;0,0260960334029228;0,121331204715707;0,0168242662409431;0,0255434115190962;0;0;0,000184207294608867;0,0577182856441115;0,0213680461746285;0,0760162102419256;0;c(-6.36628426335374, 37.4484010474545)
2;2016;-6,33278263471371;37,0299964759254;0,447735047736875;0,738734402888631;0,44080533911216;0,139421816939649;0,314646079887449;1,1857937944434;-1,59678706313689;-0,719266946273565;1,02564870941197;0,118357874519846;0,147567221510883;0,0352912932138284;0,00720230473751601;0,00424135723431498;0,055937900128041;0,0128040973111396;0,00304097311139565;0,0218469910371319;0,00208066581306018;0,00616197183098592;0,0424135723431498;0,321142765685019;0,00984314980793854;0,0384122919334187;0;0;0,000240076824583867;0,0608994878361076;0,0422535211267606;0,0702624839948784;0;c(-6.33278263471371, 37.0299964759254)
52;2016;-6,28870531454161;37,0724686158533;0,4484163073244;0,725691740012285;0,448440078755946;0,184219093702902;0,336881413525182;1,17250836564665;-1,58162567995778;-0,702382269229306;1,01029128098538;0,123916940543771;0,137063041529728;0,0422766656707499;0,00679713175978488;0,00395876904690768;0,0547505228562892;0,0134448760083657;0,00328652524648939;0,0200926202569465;0,0028383627128772;0,00567672542575441;0,0379444278458321;0,325291305646848;0,00911263818344786;0,0386913654018524;0;0;0,000224081266806095;0,0598296982372274;0,0390648341798626;0,0757394681804601;0;c(-6.28870531454161, 37.0724686158533)
5;2016;-6,23888700530772;37,0705525587707;0,450294271250406;0,72280417535503;0,450714610692021;0,192423905493008;0,362250960267213;1,1527897365465;-1,57806990839065;-0,70338476477485;1,01393821063416;0,115835140997831;0,129356471438901;0,0383224873463485;0,00665220535068691;0,00383224873463485;0,0526391901663051;0,0136659436008677;0,00303687635574837;0,0211135213304411;0,00245842371655821;0,00571221981200289;0,037237888647867;0,344179320318149;0,00831525668835864;0,0394793926247288;0;0;0,000216919739696312;0,058351409978308;0,0369486623282719;0,082646420824295;0;c(-6.23888700530772, 37.0705525587707)
3;2016;-6,25811943860204;37,1054408223512;0,448084626144452;0,716401721019128;0,452274487261545;0,217254901261295;0,352732844380228;1,16427450587868;-1,56876274338063;-0,689605199885942;0,997080530372987;0,130276408827941;0,12827655167488;0,0462109849296479;0,00642811227769445;0,00378544389686451;0,0528533676165988;0,0144275408899364;0,00314263266909506;0,0184986786658096;0,00428540818512963;0,0054281837011642;0,0367116634526105;0,325762445539604;0,00849939290050711;0,0379972859081494;0;0;0,000214270409256482;0,0580672809085065;0,0363545461038497;0,0827798014427541;0;c(-6.25811943860204, 37.1054408223512)
5;2016;-6,13070574516885;37,0869064964862;0,450933426668938;0,710099831876551;0,45443833715888;0,229314909376638;0,439223319702396;1,11676240828729;-1,55698931145207;-0,688400461926477;0,995466314767842;0,104281304522883;0,118641793047913;0,0328814924171252;0,00617366796403167;0,0031539390685814;0,0485840826734667;0,0134881223996779;0,00268420346262247;0,0218762582203731;0,00369077976110589;0,00536840692524493;0,0347604348409609;0,364716145483828;0,00778419004160515;0,0379814789961079;0;0;0,000201315259696685;0,0591195812642598;0,0320091262917729;0,102603677358744;0;c(-6.13070574516885, 37.0869064964862)
4;2016;-6,18958406482151;37,0303835734262;0,449470861646411;0,725906455902372;0,444499395738758;0,167561982665003;0,405380455769924;1,13035591691795;-1,57817871145624;-0,708416133935646;1,02312694967316;0,0943491422805247;0,130531930229206;0,0279659795300562;0,00663110854836385;0,00382009514199222;0,0505261640478593;0,0136946806977079;0,00266685887271155;0,0245783479890443;0,00230647253856134;0,00612656768055355;0,0374801787516217;0,373216087645956;0,00807265388496468;0,041300273893614;0;0;0,000216231800490125;0,0596799769352746;0,0343087790110999;0,0825284705203979;0;c(-6.18958406482151, 37.0303835734262)
54;2016;-6,3738848559514;37,0952755947298;0,442190354850025;0,725625696201466;0,442543346257754;0,186623269801265;0,313508256140494;1,20889176218603;-1,57464072276134;-0,691591758951029;0,990135940890614;0,148479427549195;0,143734930388115;0,054133934821498;0,0070778564206269;0,00412226802520028;0,056778408648985;0,0123668040756008;0,0042778253091701;0,0185113167924088;0,0042778253091701;0,00474449716107957;0,040211557906199;0,282414249047212;0,00956677296414405;0,0353892821031345;0;0;0,000233335925954733;0,0619117990199891;0,0420004666718519;0,0697674418604651;0;c(-6.3738848559514, 37.0952755947298)
48;2016;-6,28889408865238;37,0722206108444;0,448459158693068;0,725804107348315;0,448435858136697;0,183900872864447;0,336847688060746;1,17243756445051;-1,5817916247342;-0,702501143425368;1,01104255215668;0,123682833868919;0,137060010462596;0,0422240490247366;0,00680068754203722;0,00396083999701069;0,0547791644869591;0,0134519094238099;0,00328824452582019;0,0201778641357148;0,00276511471489425;0,00567969509005306;0,0379642777071968;0,325386742395935;0,00911740527613781;0,0387863388386518;0;0;0,000224198490396831;0,059860996935954;0,0390852701591809;0,0757043569239967;0;c(-6.28889408865238, 37.0722206108444)
4;2016;-6,00583201698045;37,4119609060863;0,417642652027423;0,606658833402517;0,451573348540704;0,568331814887187;0,442964299616381;1,08627142381312;-1,38001661382159;-0,531105855333733;0,85914520532974;0,245381645381645;0,088030888030888;0,0468072468072468;0,00178200178200178;0,000178200178200178;0,0346302346302346;0,0122364122364122;0,0095040095040095;0,0115236115236115;0,017047817047817;0,00386100386100386;0,0248886248886249;0,276150876150876;0,0125928125928126;0,0269082269082269;0;0;0,000178200178200178;0,0664686664686665;0,00944460944460944;0,112384912384912;0;c(-6.00583201698045, 37.4119609060863)
3;2017;-6,72183482295529;40,9344913717675;-0,66528315443797;-0,670518632435789;-0,498829835341765;0,563368932712588;-0,049049077955887;0,937285515276302;0,123709511851394;-0,517611950792743;0,890503276753042;0,402406417112299;0,0387700534759358;0,0583778966131907;0,000445632798573975;0,000445632798573975;0,00256238859180036;0,0177139037433155;0,10204991087344;0,0492424242424242;0,054144385026738;0,0274064171122995;0,000779857397504456;0,045343137254902;0,0435606060606061;0;0,0843360071301248;0;0,0320855614973262;0,00445632798573975;0,035873440285205;0;0;c(-6.72183482295529, 40.9344913717675)
9;2018;-6,21658736709097;38,7207501245586;-0,18322892120301;-0,0305535373070604;-0,112008507723609;0,870575041518935;0,466113112036941;1,16997808948454;-0,759752269226657;-0,543940400093194;0,86136315377545;0,171517064048621;0,0210378681626928;0,0105773726040206;0,000350631136044881;0,000292192613370734;0,0146096306685367;0,0191678354371202;0,0228494623655914;0,0347709209911173;0,0890603085553997;0,0312646096306685;0,00940860215053763;0,149894810659187;0,0538803179055634;0,0511921458625526;0,000467508181393174;0;0,000993454885460495;0,0580878915381019;0,0781907433380084;0,182386629266012;0;c(-6.21658736709097, 38.7207501245586)
26;2017;-7,00311878351315;39,2174545283415;0,158968819780151;0,246330030357976;0,329950728449544;0,811316703085632;-0,251940506866321;1,11363379050466;-0,951631136159766;-0,551135982527192;0,638535567861576;0,307146610614819;0,0162900683131897;0,0669994745139254;0,000525486074619023;0;0,0113855316167455;0,011473112629182;0,0525486074619023;0,0267997898055702;0,107812226309336;0,0191802417235943;0,00621825188299177;0,115694517428621;0,140917849010335;0,00490453669644421;0,00595550884568226;0;8,75810124365038e-05;0,0312664214398318;0,0131371518654756;0,0616570327552987;0;c(-7.00311878351315, 39.2174545283415)
2;2018;-7,07179172654582;38,5162820509478;-0,182364199025729;-0,0142035270930959;-0,0732972774563512;0,637891797304359;0,600320615036092;1,15155684008363;-0,885821907785275;-0,436913959940293;0,804511869684304;0,37669882767922;0,0196078431372549;0,0159767610748003;0,000103745201784417;0;0,0148355638551717;0,0141093474426808;0,0252100840336134;0,0312273057371097;0,0920219939827783;0,0153542898640938;0,00985579416951966;0,110281149496836;0,0322647577549538;0,00228239443925718;0,00518726008922087;0;0,00145243282498184;0,0196078431372549;0,0267662620603797;0,187156344019089;0;c(-7.07179172654582, 38.5162820509478)
4;2018;-7,07053579138686;38,5156396015964;-0,18250347306693;-0,0143330556579205;-0,0734884022398579;0,637979184641005;0,600460293872815;1,15146127054015;-0,885395670959723;-0,436884450109038;0,804970601831797;0,37639751552795;0,0195652173913043;0,0159420289855072;0,00010351966873706;0;0,0151138716356108;0,0140786749482402;0,0252587991718426;0,0311594202898551;0,0922360248447205;0,0153209109730849;0,0100414078674948;0,110041407867495;0,0321946169772257;0,00227743271221532;0,005175983436853;0;0,00144927536231884;0,0195652173913043;0,0269151138716356;0,187163561076605;0;c(-7.07053579138686, 38.5156396015964)
2;2018;-7,07005458286045;38,5203443928531;-0,18154035384818;-0,0133450757963072;-0,0726792970162052;0,639931393315003;0,597633749806652;1,15298356669685;-0,886999536287318;-0,440288892756285;0,804571310636276;0,373611543652029;0,019516246236894;0,0158829025225786;0,000103809820409011;0;0,0152600436001246;0,0142219453960345;0,0252257863593896;0,0309353264818852;0,0918716910619745;0,0153638534205336;0,010069552579674;0,110765078376414;0,0322848541472023;0,00259524551022527;0,00519049102045053;0;0,00145333748572615;0,0199314855185301;0,0267829336655248;0,188933873144399;0;c(-7.07005458286045, 38.5203443928531)
6;2018;-7,06997009463986;38,5187841069689;-0,181852825871264;-0,0136808858244107;-0,0729514433871845;0,639441393110208;0,598368744828011;1,15256313961346;-0,886466202888599;-0,438921908425476;0,803999696915907;0,374611076540137;0,0193943165318399;0,0157643642397843;0,00010371292263016;0;0,0153495125492636;0,0142086704003319;0,0252022401991288;0,0311138767890479;0,0916822236050612;0,0153495125492636;0,00985272764986517;0,11055797552375;0,0322547189379797;0,00248911014312383;0,00518564613150799;0;0,00145198091682224;0,0199128811449907;0,0269653598838415;0,18855009334163;0;c(-7.06997009463986, 38.5187841069689)
4;2018;-7,069379863386;38,5189816257095;-0,181784394075985;-0,0135967960126617;-0,0728903674679832;0,639533713760344;0,598239198390346;1,15274340193979;-0,886574969722386;-0,439154065705284;0,803319614664762;0,374312688038178;0,0194003527336861;0,0158730158730159;0,000103745201784417;0;0,0152505446623094;0,0141093474426808;0,0252100840336134;0,0311235605353252;0,091710758377425;0,0153542898640938;0,00985579416951966;0,110592385102189;0,0322647577549538;0,00259363004461044;0,00518726008922087;0;0,00145243282498184;0,0199190787426082;0,0269737524639485;0,188712522045855;0;c(-7.069379863386, 38.5189816257095)
15;2018;-6,8225074612572;38,6133423400892;-0,166727208072972;0,0050344779383902;-0,0709070277849393;0,693984038950049;0,561676062532624;1,17366338998099;-0,888967483735827;-0,52015278010787;0,827053814949363;0,286226739406621;0,0241387041327255;0,0112099245198416;0,000224198490396831;0,000373664150661386;0,0186832075330693;0,0156191614976459;0,0245123682833869;0,0319109184664823;0,0848217622001345;0,0219714520588895;0,0112846573499738;0,124430162170241;0,0411777894028847;0,00418503848740752;0,00373664150661386;0;0,00112099245198416;0,0269038188476198;0,0430461101561916;0,224422688887228;0;c(-6.8225074612572, 38.6133423400892)
