"Total";"Ano_CS";"X";"Y";"tmean";"tmax";"tmin";"tseas";"pr";"prseas";"elev";"slope";"linear_infrastr";"forest";"water";"shrub";"bare";"for_shr_bare";"settle_med";"settle_low";"for_shr_grass";"for_shr_crop";"for_shr_agric";"mosaic_low";"settle_high";"crop_med";"grass_low";"crop_high";"grass_med";"grass_high";"mosaic_med";"ext_perm_crop";"crop_low";"int_perm_crop";"mosaic_high";"geometry"
2;2016;-6,5389380141659;37,3343428855779;0,401073740387323;0,643039372050388;0,443459283756859;0,270874734217988;0,340098565930098;1,34476049314688;-1,48468013105929;-0,696296317488631;1,13662324312922;0,208770257387989;0,00571973307912297;0,0152526215443279;0;0;0,0305052430886559;0,0381315538608198;0,00667302192564347;0,0438512869399428;0,00953288846520496;0,00190657769304099;0,0171591992373689;0,15443279313632;0,00476644423260248;0,0171591992373689;0;0;0;0,136320305052431;0,126787416587226;0,183031458531935;0;c(-6.5389380141659, 37.3343428855779)
6;2016;-6,5352799330977;37,3361140881994;0,401238749363188;0,641525707477044;0,444687248312474;0,276304712551422;0,341720099102009;1,34418784325286;-1,48329710472977;-0,694238912370647;1,13415318069088;0,205910390848427;0,00571973307912297;0,0162059103908484;0;0;0,0305052430886559;0,0400381315538608;0,00667302192564347;0,0438512869399428;0,0104861773117255;0,00190657769304099;0,0171591992373689;0,158245948522402;0,00476644423260248;0,0171591992373689;0;0;0;0,137273593898951;0,126787416587226;0,177311725452812;0;c(-6.5352799330977, 37.3361140881994)
2;2016;-6,60305818880993;37,3075521597212;0,402314132800542;0,679551018208158;0,42073964040884;0,171563858961871;0,308023852990191;1,34952785020581;-1,51709393645816;-0,719690275393016;1,1378128666503;0,220630372492837;0,00859598853868195;0,0477554918815664;0;0;0,0305635148042025;0,0229226361031519;0,00764087870105062;0,0592168099331423;0,00382043935052531;0,00286532951289398;0,0162368672397326;0,14422158548233;0,00477554918815664;0,0171919770773639;0;0;0;0,0659025787965616;0,12225405921681;0,225405921680993;0;c(-6.60305818880993, 37.3075521597212)
8;2016;-6,60457205806426;37,312106778003;0,403522953125171;0,678223883409349;0,424109612499572;0,179759130592369;0,311253315457605;1,34925828807095;-1,51527040619753;-0,712392940806494;1,14978589551879;0,22085308056872;0,00853080568720379;0,0436018957345972;0;0;0,0303317535545024;0,0255924170616114;0,00853080568720379;0,0578199052132701;0,0037914691943128;0,0028436018957346;0,0161137440758294;0,144075829383886;0,004739336492891;0,0170616113744076;0;0;0;0,0635071090047393;0,1260663507109;0,22654028436019;0;c(-6.60457205806426, 37.312106778003)
13;2016;-6,59703951535889;37,3084303484823;0,401335297168215;0,67579728372306;0,421524373303803;0,178207777473062;0,309691312491636;1,34963537513052;-1,51425250583511;-0,720946641798729;1,1401233582621;0,226882745471878;0,00762631077216397;0,0457578646329838;0;0;0,0305052430886559;0,0247855100095329;0,00762631077216397;0,0562440419447092;0,00381315538608198;0,00285986653956149;0,0162059103908484;0,138226882745472;0,00476644423260248;0,0171591992373689;0;0;0;0,0743565300285987;0,123927550047664;0,219256434699714;0;c(-6.59703951535889, 37.3084303484823)
4;2016;-6,55326911614793;37,3913959359358;0,397111769551937;0,624453070939886;0,449945455512158;0,352839968552023;0,401365024143617;1,34238453381943;-1,43394717615981;-0,591062968453725;1,03368424823603;0,284080076263108;0,00571973307912297;0,0324118207816969;0;0;0,0266920877025739;0,0333651096282174;0,00667302192564347;0,0257387988560534;0,00476644423260248;0,00190657769304099;0,0142993326978074;0,138226882745472;0,00857959961868446;0,0171591992373689;0;0;0;0,0800762631077216;0,142040038131554;0,178265014299333;0;c(-6.55326911614793, 37.3913959359358)
18;2016;-6,55798742326249;37,3911330603184;0,397432943301815;0,625775692155199;0,449780253431561;0,350277723789351;0,400878119997287;1,34285161488664;-1,43496834108921;-0,58767238386567;1,02604947957265;0,283938814531549;0,00573613766730402;0,0325047801147228;0;0;0,0267686424474187;0,0325047801147228;0,00860420650095602;0,0267686424474187;0,00382409177820268;0,00191204588910134;0,0133843212237094;0,134799235181644;0,00860420650095602;0,017208413001912;0;0;0;0,0783938814531549;0,14244741873805;0,182600382409178;0;c(-6.55798742326249, 37.3911330603184)
2;2016;-6,59375988143079;37,4231644844685;0,385374881717507;0,616968008552379;0,436901392274388;0,374570308128106;0,447119843248371;1,34205686076969;-1,39617190210913;-0,494764884893372;0,908109342520048;0,384761904761905;0,00666666666666667;0,0495238095238095;0;0;0,0228571428571429;0,019047619047619;0,00666666666666667;0,0285714285714286;0,00666666666666667;0,000952380952380952;0,0123809523809524;0,0952380952380952;0,00761904761904762;0,0171428571428571;0;0;0;0,020952380952381;0,142857142857143;0,178095238095238;0;c(-6.59375988143079, 37.4231644844685)
26;2016;-6,55791941003724;37,3911406665777;0,397448787345397;0,625888503543008;0,449731309739616;0,349873762360473;0,400771668848342;1,34294434255658;-1,43515610436512;-0,587817948751298;1,02606598195432;0,283938814531549;0,00573613766730402;0,0325047801147228;0;0;0,0267686424474187;0,0325047801147228;0,00860420650095602;0,0267686424474187;0,00382409177820268;0,00191204588910134;0,01434034416826;0,132887189292543;0,00860420650095602;0,017208413001912;0;0;0;0,0793499043977055;0,14244741873805;0,182600382409178;0;c(-6.55791941003724, 37.3911406665777)
2;2016;-6,3952982047354;37,3988513885838;0,426286083199549;0,614584244380242;0,496260972491536;0,456203439097138;0,369467353638628;1,29601065298485;-1,4583728107672;-0,680540510442867;0,853699691011378;0,182950191570881;0,000957854406130268;0,0277777777777778;0;0;0,0239463601532567;0,0306513409961686;0,000957854406130268;0,0191570881226054;0,0172413793103448;0,000957854406130268;0,0210727969348659;0,324712643678161;0,0028735632183908;0,00383141762452107;0;0;0;0,21360153256705;0,0747126436781609;0,0545977011494253;0;c(-6.3952982047354, 37.3988513885838)
10;2016;-6,38966745983437;37,4104058301533;0,423643697073757;0,608457763238716;0,494460384311257;0,473170103439574;0,380011768336026;1,29285344356428;-1,44619042661246;-0,663504183776083;0,826706125353737;0,190114068441065;0,00190114068441065;0,0427756653992395;0;0;0,0228136882129278;0,0304182509505703;0,000950570342205323;0,0190114068441065;0,0171102661596958;0,000950570342205323;0,0180608365019011;0,33745247148289;0,00285171102661597;0,00380228136882129;0;0;0;0,195817490494297;0,0674904942965779;0,0484790874524715;0;c(-6.38966745983437, 37.4104058301533)
6;2016;-6,42840344669407;37,3869875390297;0,417474991595947;0,615343101471681;0,483796866884801;0,422662848687456;0,370068311404889;1,31019102880215;-1,45684143953038;-0,677026245711165;0,930639194821885;0,185606060606061;0,00473484848484848;0,0151515151515152;0;0;0,0284090909090909;0,0321969696969697;0,00189393939393939;0,0160984848484848;0,0132575757575758;0,000946969696969697;0,0151515151515152;0,283143939393939;0,00284090909090909;0,00378787878787879;0;0;0;0,226325757575758;0,0994318181818182;0,0710227272727273;0;c(-6.42840344669407, 37.3869875390297)
2;2016;-6,40147580450529;37,4211012704995;0,410725457683145;0,595447094276569;0,481398664086843;0,481163700055667;0,399336835265361;1,29639200809425;-1,42098589006153;-0,636326196226237;0,794436401974612;0,224548049476689;0,00285442435775452;0,0523311132254995;0;0;0,0228353948620362;0,0304471931493815;0,000951474785918173;0,0123691722169363;0,0171265461465271;0,000951474785918173;0,0133206470028544;0,326355851569933;0,00285442435775452;0,00380589914367269;0;0;0;0,174119885823026;0,0761179828734539;0,0390104662226451;0;c(-6.40147580450529, 37.4211012704995)
12;2016;-6,40070162492778;37,4215978857513;0,410991742978731;0,595558445900776;0,481683586404292;0,481743211310507;0,39949348342555;1,29612336047276;-1,42115912608287;-0,635785265117316;0,800048549469135;0,223384030418251;0,00285171102661597;0,0532319391634981;0;0;0,0228136882129278;0,0304182509505703;0,000950570342205323;0,0123574144486692;0,0171102661596958;0,000950570342205323;0,0133079847908745;0,326045627376426;0,00285171102661597;0,00380228136882129;0;0;0;0,175855513307985;0,0741444866920152;0,0399239543726236;0;c(-6.40070162492778, 37.4215978857513)
2;2016;-6,36628426335374;37,4484010474545;0,413975401462916;0,588308589567562;0,485922045418711;0,529557603133866;0,4164911959519;1,28169520108079;-1,40542216235072;-0,555282968485974;0,716408113472792;0,198473282442748;0,0066793893129771;0,102099236641221;0,00286259541984733;0;0,0229007633587786;0,0286259541984733;0,000954198473282443;0,0114503816793893;0,0143129770992366;0,00477099236641221;0,0124045801526718;0,350190839694656;0,0143129770992366;0,00381679389312977;0;0;0;0,152671755725191;0,0458015267175573;0,0276717557251908;0;c(-6.36628426335374, 37.4484010474545)
2;2016;-6,33278263471371;37,0299964759254;0,477532161633789;0,927269870150551;0,37406596501811;-0,0672348936532716;0,15408203689076;1,35697738141558;-1,72064030005216;-0,913245397388488;0,0016952249037442;0,0354406130268199;0,703065134099617;0,0718390804597701;0,0124521072796935;0,00862068965517241;0;0;0,00478927203065134;0,00383141762452107;0;0,00574712643678161;0;0,028735632183908;0,0431034482758621;0,0814176245210728;0;0;0;0,000957854406130268;0;0;0;c(-6.33278263471371, 37.0299964759254)
52;2016;-6,28870531454161;37,0724686158533;0,493586074532318;0,870550256338886;0,449858235543747;0,0590430821395388;0,171120074186167;1,30816996291865;-1,72149694381859;-0,9119063096734;0,13471363118736;0,039047619047619;0,674285714285714;0,00761904761904762;0;0;0;0;0,00380952380952381;0,00380952380952381;0,000952380952380952;0,00857142857142857;0,00380952380952381;0,0457142857142857;0,0542857142857143;0,126666666666667;0;0;0,00285714285714286;0,0285714285714286;0;0;0;c(-6.28870531454161, 37.0724686158533)
5;2016;-6,23888700530772;37,0705525587707;0,500180770617006;0,840195228375019;0,487419300648898;0,115208249515497;0,168561068100423;1,27179928232259;-1,7233385020595;-0,917993335434138;0,230430421504839;0,00382043935052531;0,683858643744031;0;0;0;0;0;0,00191021967526266;0,00382043935052531;0,000955109837631328;0,00859598853868195;0,00382043935052531;0,0630372492836676;0,0477554918815664;0,162368672397326;0;0;0,00286532951289398;0,0171919770773639;0;0;0;c(-6.23888700530772, 37.0705525587707)
3;2016;-6,25811943860204;37,1054408223512;0,502041547017578;0,831983680670234;0,493827955130503;0,138573363064343;0,192335872252598;1,27329364438812;-1,71824759423258;-0,904769300990657;0,275387043549024;0,0649474689589303;0,594078319006686;0;0;0;0;0;0,00477554918815664;0,00668576886341929;0,00382043935052531;0,00859598853868195;0,00382043935052531;0,0487106017191977;0,055396370582617;0,160458452722063;0;0;0,00286532951289398;0,0458452722063037;0;0;0;c(-6.25811943860204, 37.1054408223512)
5;2016;-6,13070574516885;37,0869064964862;0,509362412418512;0,768825510718046;0,552002662650105;0,218342012248682;0,200737302744064;1,15533887681218;-1,72323784377954;-0,917683809456049;0,395435477160337;0,0037914691943128;0,632227488151659;0;0;0;0;0;0,000947867298578199;0;0;0,00947867298578199;0,004739336492891;0,121327014218009;0,0199052132701422;0,203791469194313;0;0;0,0028436018957346;0,000947867298578199;0;0;0;c(-6.13070574516885, 37.0869064964862)
4;2016;-6,18958406482151;37,0303835734262;0,49859468009623;0,817855582558062;0,504041774577855;0,124106193918023;0,146318638093922;1,24204826705787;-1,72391525538309;-0,916838225617945;0,350786443087893;0;0,684210526315789;0;0;0;0,00287081339712919;0;0;0;0;0,00574162679425837;0,00861244019138756;0,0899521531100479;0,015311004784689;0,190430622009569;0;0;0,00287081339712919;0;0;0;0;c(-6.18958406482151, 37.0303835734262)
54;2016;-6,3738848559514;37,0952755947298;0,474374042062973;0,895806537762481;0,386465908919713;-0,0286375831961071;0,19961472729222;1,34432905885093;-1,70679761519361;-0,89619136061179;0,316680966307138;0,141634980988593;0,430608365019011;0,0931558935361217;0;0;0,0133079847908745;0,00665399239543726;0,00665399239543726;0,0209125475285171;0;0,0123574144486692;0,00380228136882129;0,0741444866920152;0,0513307984790875;0,100760456273764;0;0;0;0,0446768060836502;0;0;0;c(-6.3738848559514, 37.0952755947298)
48;2016;-6,28889408865238;37,0722206108444;0,493510962278272;0,870988909940954;0,449417635069482;0,0581586237947382;0,170743764380842;1,3085989589283;-1,72155685965954;-0,912020328293434;0,134585454563966;0,0390104662226451;0,675547098001903;0,00761179828734539;0;0;0;0;0,00380589914367269;0,00380589914367269;0,000951474785918173;0,00856327307326356;0,00380589914367269;0,0456707897240723;0,0542340627973359;0,126546146527117;0;0;0,00285442435775452;0,027592768791627;0;0;0;c(-6.28889408865238, 37.0722206108444)
4;2016;-6,00583201698045;37,4119609060863;0,535047107052204;0,681365305197853;0,597255116920544;0,559832086899443;0,260036149280616;1,13345749874344;-1,62609405239821;-0,767521394406103;1,96137535435909;0,00189753320683112;0,0360531309297913;0;0,0123339658444023;0,00094876660341556;0,222960151802657;0,0094876660341556;0,00094876660341556;0,0047438330170778;0;0,0104364326375712;0,217267552182163;0,259962049335863;0,0047438330170778;0,00379506641366224;0;0;0;0,126185958254269;0,0047438330170778;0,0834914611005693;0;c(-6.00583201698045, 37.4119609060863)
3;2017;-6,72183482295529;40,9344913717675;-0,558883720577766;-0,577913871187424;-0,373270065495734;0,512109952947149;-0,169001505250621;0,911091464828919;-0,154765201892757;-0,234754264559265;0,928747732683901;0,328282828282828;0,00808080808080808;0,112121212121212;0;0;0;0,00808080808080808;0,101010101010101;0,0797979797979798;0,0242424242424242;0,0383838383838384;0,00101010101010101;0;0,0353535353535354;0;0,0303030303030303;0;0,0525252525252525;0,0202020202020202;0,160606060606061;0;0;c(-6.72183482295529, 40.9344913717675)
9;2018;-6,21658736709097;38,7207501245586;-0,109743984398477;0,0641011888499105;-0,0502420831711544;0,881801552743435;0,419511798638206;1,13777738259836;-0,896078916735191;-0,50614140302456;0,802668987619788;0,105312208760485;0,0745573159366263;0,0279589934762349;0;0;0,00372786579683131;0,00931966449207828;0,0232991612301957;0,0288909599254427;0,059645852749301;0,0503261882572227;0,000931966449207828;0,0959925442684063;0,0512581547064306;0;0;0;0;0,111835973904939;0,0717614165890028;0,285181733457596;0;c(-6.21658736709097, 38.7207501245586)
26;2017;-7,00311878351315;39,2174545283415;0,15800829513115;0,286910686314868;0,310807138930131;0,712724424631185;-0,240528739254785;1,22354099060582;-0,927808523052899;-0,513354563441027;0,582508058583823;0,335629921259843;0,0196850393700787;0,0698818897637795;0;0;0;0,00688976377952756;0,0866141732283465;0,0236220472440945;0,15255905511811;0,0167322834645669;0,000984251968503937;0,0334645669291339;0,199803149606299;0;0;0;0;0,0344488188976378;0,0196850393700787;0;0;c(-7.00311878351315, 39.2174545283415)
2;2018;-7,07179172654582;38,5162820509478;-0,168552682689524;-0,00692800694293899;-0,0327255333741862;0,519482641537797;0,735853466480172;1,12340028774841;-0,990642248118066;-0,444359604132991;0,549686892622966;0,591337099811676;0,00188323917137476;0,000941619585687382;0;0;0;0,00376647834274953;0,0254237288135593;0,0216572504708098;0,190207156308851;0,0112994350282486;0,00188323917137476;0,044256120527307;0,044256120527307;0;0,0329566854990584;0;0,00564971751412429;0,012241054613936;0,00376647834274953;0,00847457627118644;0;c(-7.07179172654582, 38.5162820509478)
4;2018;-7,07053579138686;38,5156396015964;-0,169932095446488;-0,00860370779136976;-0,034077434171704;0,519651487750952;0,736428275680918;1,12377800543724;-0,987519966275525;-0,443351351695656;0,550458153655206;0,593603010348072;0,00282220131702728;0,000940733772342427;0;0;0;0,00376293508936971;0,0253998118532455;0,0216368767638758;0,187206020696143;0,0112888052681091;0,00188146754468485;0,0442144873000941;0,0442144873000941;0;0,0329256820319849;0;0,00564440263405456;0,0122295390404516;0,00376293508936971;0,00846660395108184;0;c(-7.07053579138686, 38.5156396015964)
2;2018;-7,07005458286045;38,5203443928531;-0,169798840086705;-0,00837332525055916;-0,0341467546515236;0,520400521749374;0,731791909508046;1,12502996152663;-0,988254330172242;-0,441335769969221;0,563556230699479;0,589887640449438;0,00187265917602996;0,000936329588014981;0;0;0;0,00468164794007491;0,0252808988764045;0,0215355805243446;0,189138576779026;0,0112359550561798;0,00187265917602996;0,0440074906367041;0,0440074906367041;0;0,0327715355805243;0;0,00561797752808989;0,0121722846441948;0,00374531835205993;0,0112359550561798;0;c(-7.07005458286045, 38.5203443928531)
6;2018;-7,06997009463986;38,5187841069689;-0,169646429218456;-0,00820149329588869;-0,0339350586762347;0,5202648197095;0,732985414830496;1,12453230745765;-0,988379669846908;-0,441716068360064;0,561943557354637;0,591932457786116;0,00187617260787992;0,000938086303939962;0;0;0;0,00469043151969981;0,025328330206379;0,0206378986866792;0,188555347091932;0,0112570356472795;0,00187617260787992;0,0440900562851782;0,0440900562851782;0;0,0328330206378987;0;0,00562851782363977;0,0121951219512195;0,00375234521575985;0,0103189493433396;0;c(-7.06997009463986, 38.5187841069689)
4;2018;-7,069379863386;38,5189816257095;-0,170235058980317;-0,00891025601352779;-0,0345395163964403;0,520356585431959;0,732789788798717;1,12488984773949;-0,987177077346374;-0,440575638459953;0,563556230699479;0,590823970037453;0,00280898876404494;0,000936329588014981;0;0;0;0,00468164794007491;0,0252808988764045;0,0205992509363296;0,188202247191011;0,0112359550561798;0,00187265917602996;0,0440074906367041;0,0440074906367041;0;0,0327715355805243;0;0,00561797752808989;0,0121722846441948;0,00374531835205993;0,0112359550561798;0;c(-7.069379863386, 38.5189816257095)
15;2018;-6,8225074612572;38,6133423400892;-0,2065709363446;-0,0505308852260863;-0,0900370671316885;0,680216531471171;0,444556429342302;1,17191407214181;-0,822873549152946;-0,521896705392087;0,795950751795764;0,316868592730662;0,0065237651444548;0,00186393289841566;0;0;0,0149114631873253;0,00931966449207828;0,0065237651444548;0,0484622553588071;0,103448275862069;0,000931966449207828;0,00931966449207828;0,131407269338304;0,0111835973904939;0;0;0;0;0;0,0493942218080149;0,289841565703635;0;c(-6.8225074612572, 38.6133423400892)
3;2018;-6,40917619700226;38,6659672344074;-0,135002293870891;0,0367951593220542;-0,0627672834910346;0,833487642873862;0,383219241899393;1,14137876614422;-0,880393138409663;-0,725135337122696;0,987111445096753;0,0065237651444548;0,0167753960857409;0;0;0;0,0456663560111836;0,0158434296365331;0;0,00465983224603914;0,00465983224603914;0,00559179869524697;0,0260950605778192;0,0065237651444548;0,00559179869524697;0;0;0;0;0,0344827586206897;0,0549860205032619;0,77260018639329;0;c(-6.40917619700226, 38.6659672344074)
94;2017;-6,4078339312134;38,6840562264088;0,20264459990293;0,251960581399818;0,406599318967839;0,984729608332823;-0,28111253165991;0,661805675599023;-0,903516139518865;-0,731513183907169;1,00182256083159;0,00280373831775701;0,0289719626168224;0;0;0;0,0411214953271028;0,0177570093457944;0;0,00560747663551402;0,000934579439252336;0,00654205607476636;0,0242990654205607;0,00747663551401869;0,00467289719626168;0;0;0;0;0,0345794392523364;0,0579439252336449;0,767289719626168;0;c(-6.4078339312134, 38.6840562264088)
2;2018;-7,00110841546727;38,9552264895128;2,65945964204433e-05;0,196985615728013;0,0870001528007032;0,720506670680181;0,460506712642777;1,3466860864918;-1,25792913040331;-0,759540896182693;1,33729338557104;0,149280575539568;0,0431654676258993;0;0,00179856115107914;0;0,0827338129496403;0,0287769784172662;0,0215827338129496;0,052158273381295;0,0863309352517986;0,0287769784172662;0,0503597122302158;0,325539568345324;0,0341726618705036;0;0;0;0;0,0701438848920863;0,0251798561151079;0;0;c(-7.00110841546727, 38.9552264895128)
4;2018;-6,98019689870706;38,8731249129772;-0,0218823517309962;0,164455320959259;0,0738967089236689;0,700641211008533;0,449504654360335;1,29928334618349;-1,23264163605183;-0,760281923132634;1,17267758534164;0,118238993710692;0,0314465408805031;0;0,00125786163522013;0;0,0754716981132075;0,020125786163522;0,0125786163522013;0,060377358490566;0,0666666666666667;0,0213836477987421;0,0327044025157233;0,359748427672956;0,0226415094339623;0;0;0;0;0,0553459119496855;0,0251572327044025;0,0968553459119497;0;c(-6.98019689870706, 38.8731249129772)
